Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,LA Metro,Inland Empire,SF Bay Area
1-Dec,2.80,3.36,NA,NA,NA,4.80,NA,NA,NA,NA,NA,3.20,NA,7.75,NA,3.05,NA,7.00,NA,6.81,NA,NA,NA,5.88,NA,2.50,NA,NA,2.98,3.10,NA,1.12,0.50,2.42,NA,5.30,NA,4.50,NA,NA,NA,NA,5.83,5.60,NA,NA,NA,NA,NA,NA,NA,NA,2.67,4.29,1.75
2-Jan,3.10,3.40,NA,NA,NA,4.10,NA,NA,NA,NA,NA,3.90,NA,9.61,NA,3.40,NA,7.00,NA,4.57,NA,NA,NA,6.24,NA,1.90,NA,NA,3.25,3.50,NA,3.44,0.90,2.89,NA,6.00,NA,3.90,NA,NA,NA,NA,5.13,5.00,NA,NA,NA,NA,NA,NA,NA,NA,3.28,4.15,3.30
2-Feb,3.00,3.35,NA,NA,NA,4.80,NA,NA,NA,NA,NA,NA,NA,9.62,NA,3.08,NA,6.00,NA,7.86,NA,NA,NA,4.76,NA,2.00,NA,NA,3.07,3.00,NA,2.40,2.80,3.07,NA,5.90,NA,4.70,NA,NA,NA,NA,4.76,4.40,NA,NA,NA,NA,NA,2.40,NA,NA,2.90,3.98,2.79
2-Mar,3.10,2.69,NA,NA,NA,3.20,NA,NA,NA,NA,NA,NA,NA,0.96,NA,2.14,NA,3.90,NA,4.30,NA,NA,NA,3.77,NA,1.20,NA,NA,1.93,2.70,NA,2.23,2.20,2.64,NA,4.40,NA,3.20,NA,NA,NA,NA,3.64,3.20,NA,NA,NA,5.40,NA,1.60,NA,NA,2.02,2.99,2.05
2-Apr,2.00,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.95,NA,2.03,NA,3.80,NA,4.95,NA,NA,NA,NA,NA,1.30,NA,NA,1.66,2.70,NA,1.85,2.40,2.03,NA,3.80,NA,4.30,NA,NA,NA,NA,3.23,3.10,NA,NA,NA,3.25,NA,1.50,NA,NA,1.93,2.68,1.74
2-May,2.10,2.61,NA,NA,NA,3.00,NA,NA,NA,NA,NA,NA,NA,6.61,NA,2.02,NA,3.70,NA,3.49,NA,NA,NA,4.19,NA,1.40,NA,NA,1.64,2.70,NA,1.81,2.40,2.51,NA,3.10,NA,3.20,NA,NA,NA,NA,2.56,2.80,NA,NA,NA,2.32,NA,1.50,NA,NA,1.86,2.75,1.72
2-Jun,2.40,2.73,NA,NA,NA,3.50,NA,NA,NA,NA,NA,2.50,NA,6.55,NA,2.16,NA,4.80,NA,4.78,NA,NA,NA,3.86,NA,1.10,NA,NA,1.80,3.10,NA,1.95,2.80,2.84,NA,3.80,NA,2.80,NA,NA,NA,NA,2.48,3.50,NA,NA,NA,1.03,NA,1.70,NA,NA,2.01,3.08,1.86
2-Jul,2.50,3.11,NA,NA,NA,3.90,NA,NA,NA,NA,NA,2.20,NA,6.63,NA,2.46,NA,5.20,NA,4.44,NA,NA,NA,4.57,NA,2.00,NA,NA,1.64,3.20,NA,2.27,3.20,0.58,NA,3.30,NA,3.90,NA,NA,NA,NA,2.98,3.30,NA,NA,NA,2.50,NA,1.80,NA,NA,2.18,3.15,1.87
2-Aug,2.50,3.29,NA,NA,NA,3.70,NA,NA,NA,NA,NA,2.10,NA,5.79,NA,2.61,NA,NA,NA,4.33,NA,NA,NA,3.81,NA,2.30,NA,NA,1.97,3.20,NA,1.81,3.40,1.10,NA,3.60,NA,2.40,NA,NA,NA,NA,3.29,3.30,NA,NA,NA,2.44,NA,1.80,NA,NA,2.34,3.06,1.90
2-Sep,3.20,3.93,NA,NA,NA,4.50,NA,NA,NA,NA,NA,2.70,NA,7.70,NA,3.18,NA,6.80,NA,4.19,NA,NA,NA,4.58,NA,3.30,NA,NA,4.31,3.70,NA,2.12,4.40,1.94,NA,4.70,NA,2.10,NA,NA,NA,NA,3.65,4.10,NA,NA,NA,2.08,NA,2.60,NA,NA,3.16,3.97,3.79
2-Oct,3.00,3.81,NA,NA,NA,3.40,NA,NA,NA,NA,NA,2.30,NA,5.52,NA,2.81,NA,5.20,NA,4.16,NA,NA,NA,4.06,NA,2.40,NA,NA,2.69,3.60,NA,2.13,4.20,3.27,NA,4.40,NA,2.70,NA,NA,NA,NA,2.70,3.30,NA,NA,NA,2.32,NA,2.40,NA,NA,2.58,3.49,2.28
2-Nov,3.20,3.54,NA,NA,NA,3.90,NA,NA,NA,NA,NA,2.30,NA,6.79,NA,2.92,NA,4.20,NA,3.41,NA,NA,NA,3.78,NA,2.50,NA,NA,2.63,3.70,NA,1.80,4.70,4.37,NA,4.60,NA,1.90,NA,NA,NA,NA,2.51,2.40,NA,NA,NA,NA,NA,2.60,NA,NA,2.71,3.30,2.28
2-Dec,2.50,2.21,NA,NA,NA,2.70,NA,NA,NA,NA,NA,2.00,NA,4.31,NA,2.33,NA,3.40,NA,2.67,NA,NA,NA,3.39,NA,2.10,NA,NA,2.65,2.30,NA,1.27,3.90,2.38,NA,5.70,NA,2.00,NA,NA,NA,NA,1.99,1.90,NA,NA,NA,1.44,NA,1.70,NA,NA,2.13,2.31,1.93
3-Jan,2.80,3.51,NA,NA,NA,4.00,NA,NA,NA,NA,NA,2.20,NA,8.80,NA,3.24,NA,5.00,NA,4.48,NA,NA,NA,5.35,NA,2.60,NA,NA,3.63,3.90,NA,1.96,5.20,4.14,NA,6.60,NA,3.20,NA,NA,NA,NA,2.86,2.60,NA,NA,NA,2.22,NA,2.40,NA,NA,3.07,3.43,2.78
3-Feb,3.40,4.89,NA,NA,NA,4.70,NA,NA,NA,NA,NA,2.90,NA,8.42,NA,3.17,NA,6.90,NA,4.50,NA,NA,NA,3.78,NA,2.60,NA,NA,2.73,4.70,NA,2.42,5.40,6.00,NA,6.00,NA,3.30,NA,NA,NA,NA,2.98,2.80,NA,NA,NA,2.96,NA,2.10,NA,NA,2.95,4.30,2.61
3-Mar,2.70,3.77,NA,NA,NA,4.40,NA,NA,NA,NA,NA,1.90,NA,7.92,NA,2.20,NA,4.50,NA,3.40,NA,NA,NA,3.45,NA,1.70,NA,NA,1.97,1.80,NA,1.65,4.30,5.01,NA,5.10,NA,3.90,NA,NA,NA,NA,2.04,2.30,NA,NA,NA,2.23,NA,1.90,NA,NA,2.10,3.55,1.84
3-Apr,2.60,3.43,NA,NA,NA,3.80,NA,NA,NA,NA,NA,1.80,NA,6.91,NA,1.91,NA,3.60,NA,4.56,NA,NA,NA,3.82,NA,1.50,NA,NA,1.95,1.20,NA,1.75,4.00,4.27,NA,4.30,NA,3.50,NA,NA,NA,NA,2.31,1.90,NA,NA,NA,2.33,NA,1.20,NA,NA,1.75,3.15,1.86
3-May,2.30,2.99,NA,NA,NA,3.60,NA,NA,NA,NA,NA,1.80,NA,8.30,NA,1.84,NA,3.70,NA,5.28,NA,NA,NA,3.44,NA,1.30,NA,NA,1.32,3.10,NA,1.19,3.60,1.23,NA,4.80,NA,3.90,NA,NA,NA,NA,1.82,1.80,NA,NA,NA,2.40,NA,1.80,NA,NA,1.78,2.58,1.27
3-Jun,2.30,2.91,NA,3.38,NA,3.90,NA,NA,NA,NA,NA,1.70,NA,5.73,NA,1.86,NA,2.90,NA,4.07,NA,NA,NA,3.54,NA,1.10,NA,NA,1.21,3.30,NA,1.92,3.70,4.31,NA,4.30,NA,3.40,NA,NA,NA,NA,1.96,2.00,NA,NA,NA,2.36,NA,1.80,NA,NA,1.81,2.88,1.51
3-Jul,2.00,2.66,NA,2.85,NA,3.40,NA,NA,NA,NA,NA,1.80,NA,6.24,NA,1.74,NA,2.60,NA,5.15,NA,NA,NA,2.78,NA,1.10,NA,NA,1.12,3.20,NA,2.06,3.20,2.82,NA,4.10,NA,3.00,NA,NA,NA,NA,1.35,2.00,NA,NA,NA,2.21,NA,1.60,NA,NA,1.66,2.53,1.48
3-Aug,2.00,2.52,NA,6.91,NA,2.90,NA,NA,NA,NA,NA,1.70,NA,5.47,NA,1.84,NA,2.70,NA,4.65,NA,NA,NA,3.06,NA,1.20,NA,NA,1.36,2.90,NA,1.60,3.10,4.04,NA,4.90,NA,2.40,NA,NA,NA,NA,2.01,1.90,NA,NA,NA,2.04,NA,1.10,NA,NA,1.63,2.51,1.46
3-Sep,2.10,2.42,NA,4.03,NA,3.20,NA,NA,NA,NA,NA,1.80,NA,4.16,NA,1.92,NA,3.40,NA,4.00,NA,NA,NA,3.07,NA,1.30,NA,NA,1.67,3.00,NA,1.31,3.60,2.52,NA,5.00,NA,3.20,NA,NA,NA,NA,1.98,2.10,NA,NA,NA,1.85,NA,1.40,NA,NA,1.72,2.48,1.49
3-Oct,2.10,2.74,NA,3.00,NA,2.80,NA,NA,NA,NA,NA,1.70,NA,4.57,NA,1.81,NA,3.20,NA,4.22,NA,NA,NA,3.38,NA,1.20,NA,NA,1.61,2.90,NA,1.30,3.80,2.92,NA,4.00,NA,2.80,NA,NA,NA,NA,1.56,1.80,NA,NA,NA,1.88,NA,1.60,NA,NA,1.67,2.44,1.48
3-Nov,2.20,2.74,NA,3.96,NA,3.00,NA,NA,NA,NA,NA,1.70,NA,6.00,NA,1.75,NA,2.90,NA,5.55,NA,NA,NA,3.29,NA,1.10,NA,NA,1.64,2.90,NA,1.04,4.80,2.84,NA,5.00,NA,3.40,NA,NA,NA,NA,1.92,2.00,NA,NA,NA,1.99,NA,1.60,NA,NA,1.61,2.55,1.33
3-Dec,1.90,1.59,NA,3.19,NA,1.60,NA,NA,NA,NA,NA,1.60,NA,4.75,NA,1.25,NA,2.20,NA,4.11,NA,NA,NA,2.74,NA,0.80,NA,NA,1.13,2.30,NA,0.97,5.00,1.32,NA,3.70,NA,2.30,NA,NA,NA,NA,1.47,1.70,NA,NA,NA,1.19,NA,1.20,NA,NA,1.15,1.38,1.05
4-Jan,2.30,2.96,NA,3.01,NA,3.20,NA,NA,NA,NA,NA,1.90,NA,7.50,NA,1.66,NA,3.10,NA,4.83,NA,NA,NA,4.00,NA,0.60,NA,NA,1.79,3.30,NA,1.54,4.90,3.22,NA,4.90,NA,3.10,NA,NA,NA,NA,2.12,1.80,NA,NA,NA,2.20,NA,1.40,NA,NA,1.54,2.04,1.65
4-Feb,1.80,1.48,NA,3.77,NA,4.30,NA,NA,NA,NA,NA,1.50,NA,6.70,NA,1.61,NA,3.30,NA,7.42,NA,NA,NA,3.86,NA,0.90,NA,NA,1.27,3.40,NA,1.41,4.30,2.37,NA,5.60,NA,2.60,NA,NA,NA,NA,1.94,1.80,NA,NA,NA,1.08,NA,2.30,NA,NA,1.59,2.20,1.33
4-Mar,1.30,1.24,NA,1.37,NA,1.30,NA,NA,NA,NA,NA,0.90,NA,4.24,NA,1.31,NA,2.00,NA,4.87,NA,NA,NA,1.94,NA,0.60,NA,NA,0.91,2.80,NA,1.21,3.20,NA,NA,3.40,NA,1.60,NA,NA,NA,NA,1.28,1.50,NA,NA,NA,1.12,NA,0.90,NA,NA,1.22,1.35,1.03
4-Apr,1.30,1.10,NA,1.99,NA,1.00,NA,NA,NA,NA,NA,0.80,NA,5.59,NA,1.55,NA,0.70,NA,1.04,NA,NA,NA,0.91,NA,1.40,NA,NA,1.35,2.80,NA,1.57,3.20,2.17,NA,3.40,NA,1.60,NA,NA,NA,NA,0.95,0.70,NA,NA,NA,1.18,NA,1.20,NA,NA,1.46,1.10,1.44
4-May,1.60,1.39,NA,2.08,NA,1.20,NA,NA,NA,NA,NA,1.00,NA,4.01,NA,2.29,NA,0.90,NA,1.32,NA,NA,NA,0.85,NA,2.10,NA,NA,2.19,2.60,NA,1.72,4.00,2.49,NA,3.30,NA,2.10,NA,NA,NA,NA,1.42,0.70,NA,NA,NA,2.84,NA,2.10,NA,NA,2.20,1.29,1.97
4-Jun,1.70,1.15,NA,2.57,NA,1.00,NA,NA,NA,NA,NA,1.10,NA,4.41,NA,2.69,NA,0.50,NA,0.57,NA,NA,NA,0.52,NA,3.90,NA,NA,2.51,2.40,NA,1.53,4.30,2.23,NA,3.00,NA,3.10,NA,NA,NA,NA,0.42,0.50,NA,NA,NA,1.23,NA,2.60,NA,NA,2.46,0.98,2.05
4-Jul,2.40,0.93,NA,3.18,NA,1.10,NA,NA,NA,NA,NA,1.20,NA,3.95,NA,3.78,NA,0.60,NA,1.41,NA,NA,NA,1.21,NA,7.50,NA,NA,3.52,2.60,NA,1.77,4.90,2.07,NA,3.40,NA,2.50,NA,NA,NA,NA,1.15,0.80,NA,NA,NA,2.63,NA,3.30,NA,NA,3.60,1.04,2.70
4-Aug,3.60,1.10,NA,3.32,NA,1.00,NA,NA,NA,NA,NA,1.20,NA,4.71,NA,3.86,NA,0.70,NA,0.82,NA,NA,NA,0.89,NA,7.70,NA,NA,4.08,2.70,NA,1.61,5.52,2.35,NA,4.00,NA,2.91,NA,NA,NA,NA,1.76,0.82,NA,NA,NA,2.57,NA,3.00,NA,NA,3.57,1.22,2.88
4-Sep,3.00,1.04,NA,3.38,NA,1.20,NA,NA,NA,NA,NA,1.50,NA,1.00,NA,3.89,NA,1.00,NA,0.76,NA,NA,NA,1.07,NA,7.50,NA,NA,4.38,2.90,NA,1.85,6.08,2.25,NA,3.60,NA,3.05,NA,NA,NA,NA,1.35,0.81,NA,NA,NA,2.99,NA,3.98,NA,NA,3.74,1.22,3.18
4-Oct,3.00,2.02,NA,3.59,NA,1.20,NA,NA,NA,NA,NA,1.60,NA,4.71,NA,3.61,NA,0.70,NA,1.09,NA,NA,NA,0.71,NA,7.00,NA,NA,3.82,3.00,NA,2.07,5.88,2.10,NA,4.20,NA,2.79,NA,NA,NA,NA,0.95,0.48,NA,NA,NA,1.35,NA,3.33,NA,NA,3.52,1.38,3.12
4-Nov,2.00,1.29,NA,3.18,NA,0.70,NA,NA,NA,NA,NA,1.70,NA,5.33,NA,3.25,NA,0.50,NA,0.98,NA,NA,NA,0.80,NA,6.20,NA,NA,3.91,2.80,NA,1.95,6.25,1.58,NA,4.00,NA,3.27,NA,NA,NA,NA,1.09,0.40,NA,NA,NA,NA,NA,2.60,NA,NA,3.19,1.01,3.08
4-Dec,3.00,1.59,NA,2.97,NA,0.50,NA,NA,NA,NA,NA,1.10,NA,5.10,NA,2.41,NA,0.30,NA,0.57,NA,NA,NA,0.50,NA,4.60,NA,NA,2.95,1.90,NA,1.51,4.76,1.38,NA,3.80,NA,2.63,NA,NA,NA,NA,0.84,0.40,NA,NA,NA,1.86,NA,1.00,NA,NA,2.35,0.94,2.37
5-Jan,3.20,2.87,NA,4.11,NA,1.20,NA,NA,NA,NA,NA,NA,NA,8.71,NA,3.02,NA,0.68,NA,0.85,NA,NA,NA,0.98,NA,5.41,NA,NA,3.52,3.84,NA,2.25,7.76,2.25,NA,4.77,NA,3.39,NA,NA,NA,NA,1.36,0.71,NA,NA,NA,3.53,NA,2.65,NA,NA,3.25,1.72,3.06
5-Feb,3.20,1.70,NA,3.48,NA,1.30,NA,NA,NA,NA,NA,NA,NA,8.77,NA,2.89,NA,1.46,NA,2.25,NA,NA,NA,1.45,NA,6.14,NA,NA,3.01,4.22,NA,2.66,8.00,3.15,NA,5.64,NA,3.53,NA,NA,NA,NA,1.70,0.76,NA,NA,NA,NA,NA,2.02,NA,NA,2.98,1.60,2.89
5-Mar,2.70,1.63,NA,1.66,NA,1.00,NA,NA,NA,NA,NA,NA,NA,5.05,NA,1.95,NA,0.98,NA,1.04,NA,NA,NA,1.12,NA,3.75,NA,NA,1.64,3.72,NA,1.42,5.61,2.36,NA,3.26,NA,2.95,NA,NA,NA,NA,1.32,0.62,NA,NA,NA,2.41,NA,1.62,NA,NA,1.93,1.31,1.56
5-Apr,2.40,1.84,NA,2.30,NA,1.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,NA,0.84,NA,1.13,NA,NA,NA,1.08,NA,4.10,NA,NA,1.70,3.77,NA,2.51,5.35,2.33,NA,1.65,NA,2.30,NA,NA,NA,NA,1.50,0.90,NA,NA,NA,2.53,NA,1.34,NA,NA,2.21,1.48,2.24
5-May,2.80,1.73,NA,2.09,NA,1.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,NA,0.97,NA,1.15,NA,NA,NA,1.15,NA,4.43,NA,NA,1.08,3.90,NA,1.91,6.01,2.24,NA,3.34,NA,2.86,NA,NA,NA,NA,1.66,0.78,NA,NA,NA,1.97,NA,1.37,NA,NA,1.99,1.39,1.56
5-Jun,2.50,1.42,NA,2.20,NA,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,NA,1.00,NA,1.73,NA,NA,NA,1.30,NA,4.04,NA,NA,1.02,3.93,NA,1.98,5.77,2.54,NA,3.49,NA,2.12,NA,NA,NA,NA,1.72,0.90,NA,NA,NA,2.43,NA,1.49,NA,NA,1.96,1.36,1.57
5-Jul,2.90,1.88,NA,2.66,NA,1.30,NA,NA,NA,NA,NA,NA,NA,5.54,NA,2.94,NA,1.07,NA,0.87,NA,NA,NA,1.16,NA,4.62,NA,NA,1.41,4.23,NA,2.43,6.94,2.60,NA,3.24,NA,3.02,NA,NA,NA,NA,1.29,1.21,NA,NA,NA,2.91,NA,2.10,NA,NA,2.46,1.62,1.99
5-Aug,2.60,1.60,NA,3.27,NA,0.60,NA,NA,NA,NA,NA,NA,NA,4.98,NA,2.90,NA,0.84,NA,1.64,NA,NA,NA,1.13,NA,4.49,NA,NA,1.50,4.29,NA,2.47,4.14,2.78,NA,4.00,NA,2.55,NA,NA,NA,NA,1.61,1.17,NA,NA,NA,NA,NA,1.82,NA,NA,2.48,1.49,2.06
5-Sep,3.20,2.01,NA,3.72,NA,2.10,NA,NA,NA,NA,NA,2.50,NA,6.22,NA,2.89,NA,1.22,NA,1.64,NA,NA,NA,1.58,NA,5.14,NA,NA,1.91,4.48,NA,2.59,4.71,3.76,NA,4.74,NA,3.34,NA,NA,NA,NA,1.55,1.06,NA,NA,NA,3.71,NA,2.06,NA,NA,2.61,1.89,2.30
5-Oct,3.40,2.28,NA,6.87,NA,2.50,NA,NA,NA,NA,NA,3.50,NA,7.21,NA,3.28,NA,0.85,6.60,1.30,NA,NA,NA,1.56,NA,5.65,NA,NA,3.23,4.93,NA,3.70,5.52,2.94,NA,5.81,NA,4.01,NA,NA,NA,NA,1.81,1.40,NA,NA,NA,5.11,NA,2.78,NA,NA,3.33,2.05,3.51
5-Nov,3.60,1.87,NA,6.51,NA,1.70,NA,NA,NA,NA,NA,4.40,NA,9.58,NA,3.49,NA,0.78,5.30,1.26,NA,NA,NA,1.29,NA,6.46,NA,NA,2.08,4.87,NA,3.26,5.53,2.70,NA,4.61,NA,4.02,NA,NA,NA,NA,1.78,0.89,NA,NA,NA,5.62,NA,1.54,NA,NA,3.08,1.70,2.77
5-Dec,3.50,1.44,NA,4.46,NA,1.80,NA,NA,NA,NA,NA,4.60,NA,8.41,NA,3.14,NA,0.35,22.00,0.94,NA,NA,NA,0.78,NA,6.41,NA,NA,2.02,4.04,NA,2.88,5.55,1.92,NA,4.08,NA,2.83,NA,NA,NA,NA,1.34,0.61,NA,NA,NA,5.71,NA,2.34,NA,NA,2.86,1.30,2.54
6-Jan,6.20,3.13,NA,6.39,NA,3.10,NA,NA,NA,NA,NA,6.90,NA,12.34,NA,5.00,NA,1.11,6.00,1.43,NA,NA,NA,1.82,NA,8.87,NA,NA,3.93,6.43,NA,5.69,8.14,4.16,NA,6.66,NA,4.76,NA,NA,NA,NA,2.42,1.41,NA,NA,NA,9.38,NA,4.10,NA,NA,4.96,2.68,5.06
6-Feb,6.60,3.10,NA,7.95,NA,5.10,NA,NA,NA,NA,NA,8.80,NA,12.42,NA,7.56,NA,2.00,8.00,1.60,NA,NA,NA,2.19,NA,10.38,NA,NA,4.14,6.36,NA,6.39,8.27,4.74,NA,7.59,NA,5.98,NA,NA,NA,NA,3.21,1.64,NA,NA,NA,11.21,NA,3.51,NA,NA,6.55,3.18,5.49
6-Mar,4.70,2.13,NA,4.49,NA,2.40,NA,NA,NA,NA,NA,6.20,NA,9.31,NA,5.35,NA,1.26,8.50,1.95,NA,NA,NA,1.83,NA,6.90,NA,NA,3.35,5.08,NA,4.82,5.80,3.12,NA,2.79,NA,3.93,NA,NA,NA,NA,2.29,1.24,NA,NA,NA,6.97,NA,3.97,NA,NA,4.86,2.07,4.20
6-Apr,5.70,2.71,NA,2.81,NA,4.70,NA,NA,NA,NA,NA,6.50,NA,16.73,NA,6.11,NA,1.22,13.30,2.34,NA,NA,NA,2.02,NA,10.14,NA,NA,3.68,5.57,NA,5.23,6.97,3.33,NA,4.79,NA,4.83,NA,NA,NA,NA,2.30,1.40,NA,NA,NA,8.05,NA,3.79,NA,NA,5.39,2.65,4.60
6-May,6.00,2.73,NA,7.16,NA,3.60,NA,NA,NA,NA,NA,6.90,NA,14.85,NA,6.40,NA,1.60,11.80,2.93,NA,NA,NA,2.28,NA,8.77,NA,NA,4.26,5.49,NA,5.40,7.21,3.91,NA,6.13,NA,6.21,NA,NA,NA,NA,2.27,2.01,NA,NA,NA,8.82,NA,3.01,NA,NA,5.55,2.75,4.99
6-Jun,6.10,2.66,NA,6.96,NA,3.60,NA,NA,NA,NA,NA,7.30,NA,12.82,NA,6.32,NA,0.45,21.70,3.53,NA,NA,NA,2.38,NA,8.96,NA,NA,6.26,6.02,NA,6.45,7.33,3.42,NA,5.31,NA,5.35,NA,NA,NA,NA,2.65,2.05,NA,NA,NA,9.01,NA,3.05,NA,NA,6.05,2.62,6.38
6-Jul,7.30,3.54,NA,18.37,NA,4.70,NA,NA,NA,NA,NA,8.90,NA,18.07,NA,8.23,NA,1.35,17.10,2.11,NA,NA,NA,1.95,NA,10.79,NA,NA,5.40,5.81,NA,6.99,8.83,4.35,NA,7.88,NA,4.69,NA,NA,NA,NA,3.12,2.06,NA,NA,NA,9.74,NA,2.16,NA,NA,7.09,3.32,6.42
6-Aug,5.90,3.02,NA,7.15,NA,4.40,NA,NA,NA,NA,NA,8.90,NA,13.27,NA,7.70,NA,0.99,14.80,1.81,NA,NA,NA,2.43,NA,10.09,NA,NA,4.81,6.06,NA,6.47,8.48,4.42,NA,5.34,NA,4.85,NA,NA,NA,NA,2.30,1.63,NA,NA,NA,8.22,NA,2.03,NA,NA,6.62,2.87,5.85
6-Sep,6.40,2.41,NA,8.39,NA,5.50,NA,NA,NA,NA,NA,9.60,NA,15.23,NA,8.45,NA,2.06,16.50,1.79,NA,NA,NA,1.98,NA,11.29,NA,NA,5.64,5.84,NA,7.60,9.81,4.53,NA,5.85,NA,5.89,NA,NA,NA,NA,2.46,1.63,NA,NA,NA,10.87,NA,3.68,NA,NA,7.41,2.95,6.87
6-Oct,6.40,1.88,NA,8.92,NA,4.90,NA,NA,NA,NA,NA,8.70,NA,12.11,NA,9.59,NA,1.03,17.00,1.29,NA,NA,NA,1.70,NA,10.55,NA,NA,5.97,5.45,NA,7.99,9.11,4.26,NA,8.00,NA,6.09,NA,NA,NA,NA,2.80,1.46,NA,NA,NA,9.51,NA,3.23,NA,NA,8.18,2.47,7.24
6-Nov,6.40,2.22,NA,9.16,NA,3.70,NA,NA,NA,NA,NA,10.00,NA,18.16,NA,9.38,NA,0.76,15.10,1.18,NA,NA,NA,1.23,NA,11.06,NA,NA,8.99,5.40,NA,8.07,9.03,3.70,NA,7.33,NA,5.09,NA,NA,NA,NA,2.19,1.20,NA,NA,NA,10.58,NA,2.61,NA,NA,8.43,2.32,8.54
6-Dec,5.90,1.61,NA,8.00,NA,3.10,NA,NA,NA,NA,NA,8.70,NA,16.72,NA,8.78,NA,0.56,18.80,0.91,NA,NA,NA,1.04,NA,9.36,NA,NA,8.75,4.69,NA,10.08,6.98,2.93,NA,9.42,NA,3.60,NA,NA,NA,NA,1.67,0.67,NA,NA,NA,9.22,NA,1.29,NA,NA,8.38,1.74,9.58
7-Jan,7.60,4.12,NA,11.23,NA,4.30,NA,NA,NA,NA,NA,11.50,NA,20.63,NA,10.96,NA,1.70,18.70,2.07,NA,NA,NA,2.20,NA,13.10,NA,NA,8.72,7.40,NA,10.24,10.20,5.09,NA,8.76,NA,6.50,NA,NA,NA,NA,4.07,1.81,NA,NA,NA,13.72,NA,2.60,NA,NA,9.82,3.61,9.72
7-Feb,8.20,3.22,NA,7.85,NA,3.00,NA,NA,NA,NA,NA,13.80,NA,19.19,NA,12.26,NA,1.08,16.40,1.58,NA,NA,NA,2.31,NA,12.50,NA,NA,16.17,7.15,NA,15.71,10.20,2.37,NA,9.18,NA,5.50,NA,NA,NA,NA,3.24,1.81,NA,NA,NA,17.95,NA,1.32,NA,NA,11.91,2.68,15.88
7-Mar,7.60,3.07,NA,6.62,NA,3.70,NA,NA,NA,NA,NA,13.20,NA,18.15,NA,11.16,NA,1.43,10.90,1.78,NA,NA,NA,2.32,NA,NA,NA,NA,12.62,6.12,NA,12.10,7.90,4.58,NA,5.25,NA,4.60,NA,NA,NA,NA,3.59,1.77,NA,NA,NA,10.81,NA,2.32,NA,NA,10.28,3.08,12.29
7-Apr,11.30,4.21,NA,7.01,NA,4.50,NA,NA,NA,NA,NA,16.40,NA,20.50,NA,14.32,NA,1.44,10.60,2.13,NA,NA,NA,3.26,NA,NA,NA,NA,18.35,7.19,NA,15.06,8.90,2.20,NA,7.41,NA,5.00,NA,NA,NA,NA,4.74,2.52,NA,NA,NA,13.90,NA,2.69,NA,NA,13.15,3.43,16.15
7-May,10.70,3.74,NA,6.79,NA,4.00,NA,NA,NA,NA,NA,15.00,NA,19.65,NA,14.10,NA,1.19,17.70,2.07,NA,NA,NA,2.28,NA,NA,NA,NA,18.62,6.89,NA,15.80,9.20,5.58,NA,7.69,NA,6.20,NA,NA,NA,NA,5.19,1.98,NA,NA,NA,11.69,NA,2.40,NA,NA,13.14,3.46,16.75
7-Jun,10.20,3.56,NA,7.41,NA,4.50,NA,NA,NA,NA,NA,14.60,NA,17.63,NA,11.37,NA,1.16,14.30,1.40,NA,NA,NA,2.07,NA,11.60,NA,NA,8.48,6.54,NA,16.55,9.20,NA,NA,4.85,NA,5.60,NA,NA,NA,NA,4.25,2.01,NA,NA,NA,12.70,NA,2.23,NA,NA,10.37,3.02,12.14
7-Jul,10.00,3.37,NA,9.22,NA,4.40,NA,NA,NA,NA,NA,14.00,NA,20.16,NA,13.60,NA,1.05,11.30,4.28,NA,NA,19.76,2.24,NA,12.60,NA,NA,19.78,11.38,15.26,18.55,11.00,NA,NA,5.78,4.58,5.80,5.42,8.82,NA,NA,4.54,1.98,NA,NA,NA,15.36,NA,2.50,NA,NA,14.21,3.81,19.20
7-Aug,10.60,4.10,NA,7.77,NA,5.40,NA,NA,NA,NA,NA,16.30,NA,24.78,NA,14.15,NA,1.13,20.50,2.84,NA,NA,21.65,2.23,NA,11.20,NA,NA,18.63,12.49,22.90,18.78,10.80,6.53,NA,6.77,4.53,5.60,6.08,9.23,NA,NA,3.67,2.04,NA,NA,NA,13.79,NA,2.24,NA,NA,14.16,4.61,18.70
